70.561711	8.0136554	0.015022495
69.63615	7.9649819	0.016214619
67.274012	7.841661	0.019699937
65.198448	7.7344629	0.02333445
63.151865	7.6299479	0.027502469
61.318016	7.5374113	0.031786064
56.836172	7.3165087	0.044841785
52.797254	7.1255686	0.060611803
49.377368	6.9722515	0.078081082
46.470096	6.8505157	0.097167264
41.7524	6.681805	0.14233836
38.741508	6.6162302	0.19189968
